"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 21 01:32:39 GMT 56429","Wed Mar 21 01:32:39 GMT 56429","185","","Gonkey","","Gonkey","WHEN an APOD endpoint with the incorrect `start_date` IS requested, IT SHOULD return an error","WHEN an APOD endpoint with the incorrect `start_date` IS requested, IT SHOULD return an error","Test the APOD endpoint with the incorrect `start_date` to ensure it returns an error response from https://api.nasa.gov/planetary/apod"
"passed","Wed Mar 21 01:26:55 GMT 56429","Wed Mar 21 01:26:56 GMT 56429","254","","Gonkey","","Gonkey","WHEN an APOD endpoint with a future `end_date` IS requested, IT SHOULD return successfully","WHEN an APOD endpoint with a future `end_date` IS requested, IT SHOULD return successfully","Test the APOD endpoint with a future `end_date` to ensure it returns a successful response."
"passed","Wed Mar 21 01:55:45 GMT 56429","Wed Mar 21 01:55:46 GMT 56429","430","","Gonkey","","Gonkey","WHEN the Neo - Feed endpoint is tested with a valid API key and date range MUST successfully respond","WHEN the Neo - Feed endpoint is tested with a valid API key and date range MUST successfully respond","Test the Neo - Feed endpoint using a valid API key and a date range to ensure a successful response from https://api.nasa.gov/neo/rest/v1/feed"
"passed","Wed Mar 21 01:19:27 GMT 56429","Wed Mar 21 01:19:27 GMT 56429","206","","Gonkey","","Gonkey","WHEN an APOD endpoint with the correct `end_date` IS requested, IT SHOULD return successfully","WHEN an APOD endpoint with the correct `end_date` IS requested, IT SHOULD return successfully","Test the APOD endpoint with the correct `end_date` to ensure it returns a successful response."
"passed","Wed Mar 21 01:03:04 GMT 56429","Wed Mar 21 01:03:04 GMT 56429","356","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with a large count MUST successfully response","WHEN the APOD endpoint is tested with a large count MUST successfully response","Test the APOD endpoint with a large count to verify the service can handle large number of   requests from https://api.nasa.gov/planetary/apod"
"passed","Wed Mar 21 02:07:04 GMT 56429","Wed Mar 21 02:07:04 GMT 56429","202","","Gonkey","","Gonkey","WHEN the Neo - Feed endpoint is tested with a valid API key and date more than a 7 day period IT SHOULD return an error","WHEN the Neo - Feed endpoint is tested with a valid API key and date more than a 7 day period IT SHOULD return an error","Test the Neo - Feed endpoint using a valid API key and a date range to ensure a successful response from https://api.nasa.gov/neo/rest/v1/feed"
"passed","Wed Mar 21 01:25:09 GMT 56429","Wed Mar 21 01:25:10 GMT 56429","178","","Gonkey","","Gonkey","WHEN an APOD endpoint with an `end_date` equal to `start_date` IS requested, IT SHOULD return successfully","WHEN an APOD endpoint with an `end_date` equal to `start_date` IS requested, IT SHOULD return successfully","Test the APOD endpoint with an `end_date` equal to `start_date` to ensure it returns a successful response."
"passed","Tue Mar 20 22:39:53 GMT 56429","Tue Mar 20 22:39:53 GMT 56429","128","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with an invalid API key MUST response with an error","WHEN the APOD endpoint is tested with an invalid API key MUST response with an error","Test the APOD endpoint using an invalid API key to check that the service correctly returns an error from https://api.nasa.gov/planetary/apod"
"passed","Tue Mar 20 22:48:56 GMT 56429","Tue Mar 20 22:48:56 GMT 56429","160","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with negative count MUST response with an error","WHEN the APOD endpoint is tested with negative count MUST response with an error","Test the APOD endpoint with a negative count to ensure the service returns an appropriate error from https://api.nasa.gov/planetary/apod"
"passed","Wed Mar 21 01:37:27 GMT 56429","Wed Mar 21 01:37:27 GMT 56429","189","","Gonkey","","Gonkey","WHEN an APOD endpoint with the correct `start_date` and incorrect `date` IS requested, IT SHOULD return an error","WHEN an APOD endpoint with the correct `start_date` and incorrect `date` IS requested, IT SHOULD return an error","Test the APOD endpoint with the incorrect `start_date` to ensure it returns an error response from https://api.nasa.gov/planetary/apod"
