"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 21 01:09:53 GMT 56423","Wed Jun 21 01:09:53 GMT 56423","157","","Gonkey","","Gonkey","WHEN an APOD endpoint with the incorrect `start_date` and incorrect `date` IS requested, IT SHOULD return an error","WHEN an APOD endpoint with the incorrect `start_date` and incorrect `date` IS requested, IT SHOULD return an error","Test the APOD endpoint with the incorrect `start_date` to ensure it returns an error response from https://api.nasa.gov/planetary/apod"
"passed","Tue Jun 20 22:10:17 GMT 56423","Tue Jun 20 22:10:17 GMT 56423","126","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with an invalid API key MUST response with an error","WHEN the APOD endpoint is tested with an invalid API key MUST response with an error","Test the APOD endpoint using an invalid API key to check that the service correctly returns an error from https://api.nasa.gov/planetary/apod"
"passed","Wed Jun 21 01:15:17 GMT 56423","Wed Jun 21 01:15:17 GMT 56423","125","","Gonkey","","Gonkey","WHEN an APOD endpoint with `thumbs=true` IS requested, AND the APOD is not a video, IT SHOULD ignore the `thumbs` parameter","WHEN an APOD endpoint with `thumbs=true` IS requested, AND the APOD is not a video, IT SHOULD ignore the `thumbs` parameter","Test the APOD endpoint with `thumbs=true` to ensure it ignores the parameter if the APOD is not a video."
"passed","Wed Jun 21 01:04:31 GMT 56423","Wed Jun 21 01:04:31 GMT 56423","187","","Gonkey","","Gonkey","WHEN an APOD endpoint with the correct `start_date` and incorrect `date` IS requested, IT SHOULD return an error","WHEN an APOD endpoint with the correct `start_date` and incorrect `date` IS requested, IT SHOULD return an error","Test the APOD endpoint with the incorrect `start_date` to ensure it returns an error response from https://api.nasa.gov/planetary/apod"
"passed","Wed Jun 21 00:11:08 GMT 56423","Wed Jun 21 00:11:09 GMT 56423","351","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with a large count MUST successfully response","WHEN the APOD endpoint is tested with a large count MUST successfully response","Test the APOD endpoint with a large count to verify the service can handle large number of   requests from https://api.nasa.gov/planetary/apod"
"failed","Wed Jun 21 00:52:42 GMT 56423","Wed Jun 21 00:52:42 GMT 56423","186","","Gonkey","","Gonkey","WHEN an APOD endpoint with the correct `start_date` IS requested, IT SHOULD return successfully","WHEN an APOD endpoint with the correct `start_date` IS requested, IT SHOULD return successfully","Test the APOD endpoint with the correct `start_date` to ensure it returns a successful response from https://api.nasa.gov/planetary/apod"
"passed","Wed Jun 21 01:12:35 GMT 56423","Wed Jun 21 01:12:35 GMT 56423","142","","Gonkey","","Gonkey","WHEN an APOD endpoint with `thumbs=true` IS requested, AND the APOD is a video, IT SHOULD return the video thumbnail URL","WHEN an APOD endpoint with `thumbs=true` IS requested, AND the APOD is a video, IT SHOULD return the video thumbnail URL","Test the APOD endpoint with `thumbs=true` to ensure it returns the video thumbnail URL if the APOD is a video."
"passed","Wed Jun 21 01:18:01 GMT 56423","Wed Jun 21 01:18:01 GMT 56423","182","","Gonkey","","Gonkey","WHEN an APOD endpoint with `thumbs=false` IS requested, IT SHOULD return normally","WHEN an APOD endpoint with `thumbs=false` IS requested, IT SHOULD return normally","Test the APOD endpoint with `thumbs=false` to ensure it returns normally regardless of the APOD type."
"passed","Wed Jun 21 00:25:07 GMT 56423","Wed Jun 21 00:25:07 GMT 56423","171","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with no data available for a date MUST response with an error","WHEN the APOD endpoint is tested with no data available for a date MUST response with an error","Test the APOD endpoint with a date for which no data is available to verify that the service returns an error from https://api.nasa.gov/planetary/apod"
"passed","Tue Jun 20 22:22:42 GMT 56423","Tue Jun 20 22:22:43 GMT 56423","174","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with a bigger count MUST response with an error","WHEN the APOD endpoint is tested with a bigger count MUST response with an error","Test the APOD endpoint with a bigger count to ensure the service returns an appropriate error from https://api.nasa.gov/planetary/apod"
