"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 10 12:03:27 GMT 56418","Sat Feb 10 12:03:27 GMT 56418","183","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with no data available for a date MUST response with an error","WHEN the APOD endpoint is tested with no data available for a date MUST response with an error","Test the APOD endpoint with a date for which no data is available to verify that the service returns an error from https://api.nasa.gov/planetary/apod"
"passed","Sat Feb 10 12:01:08 GMT 56418","Sat Feb 10 12:01:09 GMT 56418","203","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with less minimal data MUST response with an error","WHEN the APOD endpoint is tested with less minimal data MUST response with an error","Test the APOD endpoint with a date prior to the earliest valid date to confirm that the service returns an appropriate error from https://api.nasa.gov/planetary/apod"
"passed","Sat Feb 10 11:52:30 GMT 56418","Sat Feb 10 11:52:30 GMT 56418","312","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with a large count MUST successfully response","WHEN the APOD endpoint is tested with a large count MUST successfully response","Test the APOD endpoint with a large count to verify the service can handle large number of   requests from https://api.nasa.gov/planetary/apod"
"passed","Sat Feb 10 09:39:44 GMT 56418","Sat Feb 10 09:39:45 GMT 56418","327","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with an invalid API key MUST response with an error","WHEN the APOD endpoint is tested with an invalid API key MUST response with an error","Test the APOD endpoint using an invalid API key to check that the service correctly returns an error from https://api.nasa.gov/planetary/apod"
"passed","Sat Feb 10 11:56:47 GMT 56418","Sat Feb 10 11:56:47 GMT 56418","182","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with count and start_date/end_date MUST response with an error","WHEN the APOD endpoint is tested with count and start_date/end_date MUST response with an error","Test the APOD endpoint with count, start_date, and end_date parameters to ensure the service returns an error from https://api.nasa.gov/planetary/apod"
"passed","Sat Feb 10 11:58:28 GMT 56418","Sat Feb 10 11:58:28 GMT 56418","197","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with a lower boundary date MUST successfully response","WHEN the APOD endpoint is tested with a lower boundary date MUST successfully response","Test the APOD endpoint with the earliest valid date to ensure it returns a successful response from https://api.nasa.gov/planetary/apod"
"passed","Sat Feb 10 09:45:22 GMT 56418","Sat Feb 10 09:45:22 GMT 56418","185","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with count=0 MUST response with an error","WHEN the APOD endpoint is tested with count=0 MUST response with an error","Test the APOD endpoint with count=0 to verify the service returns an appropriate response or error from https://api.nasa.gov/planetary/apod"
"passed","Sat Feb 10 09:42:38 GMT 56418","Sat Feb 10 09:42:38 GMT 56418","183","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with a valid count MUST successfully response","WHEN the APOD endpoint is tested with a valid count MUST successfully response","Test the APOD endpoint using a valid count parameter to ensure the correct number of images are returned from https://api.nasa.gov/planetary/apod"
"passed","Sat Feb 10 12:05:06 GMT 56418","Sat Feb 10 12:05:06 GMT 56418","203","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with an upper boundary date MUST response with an error","WHEN the APOD endpoint is tested with an upper boundary date MUST response with an error","Test the APOD endpoint with a future date to ensure that the service returns an appropriate error from https://api.nasa.gov/planetary/apod"
"passed","Sat Feb 10 09:39:09 GMT 56418","Sat Feb 10 09:39:10 GMT 56418","214","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with a missing API key MUST response with an error","WHEN the APOD endpoint is tested with a missing API key MUST response with an error","Test the APOD endpoint without providing an API key to verify that the service returns an error as expected from https://api.nasa.gov/planetary/apod"
"passed","Sat Feb 10 11:55:11 GMT 56418","Sat Feb 10 11:55:11 GMT 56418","199","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with count and date MUST response with an error","WHEN the APOD endpoint is tested with count and date MUST response with an error","Test the APOD endpoint with both count and date parameters to ensure the service returns an error from https://api.nasa.gov/planetary/apod"
"passed","Sat Feb 10 09:48:07 GMT 56418","Sat Feb 10 09:48:07 GMT 56418","163","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with negative count MUST response with an error","WHEN the APOD endpoint is tested with negative count MUST response with an error","Test the APOD endpoint with a negative count to ensure the service returns an appropriate error from https://api.nasa.gov/planetary/apod"
"passed","Sat Feb 10 09:49:46 GMT 56418","Sat Feb 10 09:49:47 GMT 56418","176","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with a bigger count MUST response with an error","WHEN the APOD endpoint is tested with a bigger count MUST response with an error","Test the APOD endpoint with a bigger count to ensure the service returns an appropriate error from https://api.nasa.gov/planetary/apod"
"passed","Sat Feb 10 09:38:36 GMT 56418","Sat Feb 10 09:38:36 GMT 56418","181","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with a valid API key MUST successfully response","WHEN the APOD endpoint is tested with a valid API key MUST successfully response","Test the APOD endpoint using a valid API key to ensure a successful response from https://api.nasa.gov/planetary/apod"
