"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 08 14:29:48 GMT 56561","Thu Jan 08 14:29:48 GMT 56561","123","","Gonkey","","Gonkey","WHEN the Coronal Mass Ejection endpoint is tested with a valid API key and valid date range MUST successfully respond","WHEN the Coronal Mass Ejection endpoint is tested with a valid API key and valid date range MUST successfully respond","Tests the endpoint with a valid API key and valid date range."
"passed","Thu Jan 08 10:27:14 GMT 56561","Thu Jan 08 10:27:14 GMT 56561","157","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with a valid count MUST successfully response","WHEN the APOD endpoint is tested with a valid count MUST successfully response","Test the APOD endpoint using a valid count parameter to ensure the correct number of images are returned from https://api.nasa.gov/planetary/apod"
"passed","Thu Jan 08 12:39:58 GMT 56561","Thu Jan 08 12:39:58 GMT 56561","135","","Gonkey","","Gonkey","WHEN an APOD endpoint with the correct `start_date` and correct `date` IS requested, IT SHOULD return an error","WHEN an APOD endpoint with the correct `start_date` and correct `date` IS requested, IT SHOULD return an error","Test the APOD endpoint with the incorrect `start_date` to ensure it returns an error response from https://api.nasa.gov/planetary/apod"
"passed","Thu Jan 08 10:34:20 GMT 56561","Thu Jan 08 10:34:20 GMT 56561","160","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with negative count MUST response with an error","WHEN the APOD endpoint is tested with negative count MUST response with an error","Test the APOD endpoint with a negative count to ensure the service returns an appropriate error from https://api.nasa.gov/planetary/apod"
"passed","Thu Jan 08 10:37:02 GMT 56561","Thu Jan 08 10:37:02 GMT 56561","136","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with a bigger count MUST response with an error","WHEN the APOD endpoint is tested with a bigger count MUST response with an error","Test the APOD endpoint with a bigger count to ensure the service returns an appropriate error from https://api.nasa.gov/planetary/apod"
"passed","Thu Jan 08 12:21:35 GMT 56561","Thu Jan 08 12:21:35 GMT 56561","160","","Gonkey","","Gonkey","WHEN an APOD endpoint with the correct `end_date` IS requested, IT SHOULD return successfully","WHEN an APOD endpoint with the correct `end_date` IS requested, IT SHOULD return successfully","Test the APOD endpoint with the correct `end_date` to ensure it returns a successful response."
"passed","Thu Jan 08 12:10:27 GMT 56561","Thu Jan 08 12:10:28 GMT 56561","145","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with less minimal data MUST response with an error","WHEN the APOD endpoint is tested with less minimal data MUST response with an error","Test the APOD endpoint with a date prior to the earliest valid date to confirm that the service returns an appropriate error from https://api.nasa.gov/planetary/apod"
"passed","Thu Jan 08 12:37:12 GMT 56561","Thu Jan 08 12:37:12 GMT 56561","200","","Gonkey","","Gonkey","WHEN an APOD endpoint with the incorrect `start_date` IS requested, IT SHOULD return an error","WHEN an APOD endpoint with the incorrect `start_date` IS requested, IT SHOULD return an error","Test the APOD endpoint with the incorrect `start_date` to ensure it returns an error response from https://api.nasa.gov/planetary/apod"
"passed","Thu Jan 08 13:01:19 GMT 56561","Thu Jan 08 13:01:19 GMT 56561","156","","Gonkey","","Gonkey","WHEN an APOD endpoint with `thumbs=false` IS requested, IT SHOULD return normally","WHEN an APOD endpoint with `thumbs=false` IS requested, IT SHOULD return normally","Test the APOD endpoint with `thumbs=false` to ensure it returns normally regardless of the APOD type."
"passed","Thu Jan 08 12:14:02 GMT 56561","Thu Jan 08 12:14:02 GMT 56561","163","","Gonkey","","Gonkey","WHEN the APOD endpoint is tested with no data available for a date MUST response with an error","WHEN the APOD endpoint is tested with no data available for a date MUST response with an error","Test the APOD endpoint with a date for which no data is available to verify that the service returns an error from https://api.nasa.gov/planetary/apod"
